"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
-12,-7,-6,-20,8,-3,-10,-13,-6,12,8,-10,12,8,-9,-18,-8,100,NA,NA,NA
-18,0,-13,-22,5,-23,-28,-18,12,29,16,-21,8,24,-9,-16,-2,6,100,NA,NA
-12,-18,-30,-32,8,-12,-20,-14,-10,46,26,-14,10,16,-18,-16,-4,14,17,100,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,13,16,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,-9,-4,-8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,16,13,16,-10,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,13,10,15,-8,17,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0,8,7,1,0,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,4,5,8,-2,6,4,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-6,-11,-11,-14,2,-12,-11,-10,-4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,-8,-9,-11,1,-9,-8,-9,-5,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,12,16,-11,22,17,-1,3,-13,-10,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,-1,-3,-7,0,-2,1,-3,-1,2,5,-4,2,NA,NA,NA,NA,NA,NA,NA,NA
-4,-8,-9,-10,2,-10,-7,-4,-1,6,5,-11,2,8,NA,NA,NA,NA,NA,NA,NA
2,2,11,11,0,1,5,13,4,-14,-12,5,-10,-6,51,NA,NA,NA,NA,NA,NA
1,6,7,8,-1,6,6,8,3,-8,-7,6,-5,-5,6,9,NA,NA,NA,NA,NA
-2,5,4,4,-5,6,3,1,4,-4,-6,7,-4,-4,5,5,10,NA,NA,NA,NA
-2,-3,-5,-5,-1,-3,-6,-1,3,4,2,-8,2,5,-5,-4,-2,8,NA,NA,NA
-2,-1,-3,-4,-1,-3,-1,-2,0,2,0,-3,1,3,-5,-1,0,2,4,NA,NA
-5,-11,-11,-13,3,-12,-12,-8,-4,9,5,-14,0,5,-7,-6,-3,4,2,11,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,9,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,-7,-5,-8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,10,13,-9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,8,10,-6,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,7,8,0,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,2,2,4,-1,2,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3,-10,-11,-12,4,-12,-10,-8,-3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-7,-9,-10,2,-9,-7,-8,-4,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,10,11,-10,16,13,0,2,-12,-9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-2,-4,-6,1,-3,0,-5,-2,3,6,-5,4,NA,NA,NA,NA,NA,NA,NA,NA
-2,-8,-9,-9,3,-10,-7,-3,-1,7,6,-10,3,8,NA,NA,NA,NA,NA,NA,NA
-1,1,8,7,-2,0,0,10,3,-9,-9,1,-9,-5,33,NA,NA,NA,NA,NA,NA
0,4,6,6,-2,4,3,6,2,-7,-6,4,-5,-5,5,7,NA,NA,NA,NA,NA
-2,2,2,3,-3,2,1,1,3,-2,-4,2,-3,-3,3,4,6,NA,NA,NA,NA
-1,-4,-4,-4,0,-5,-5,-1,-1,4,3,-7,2,4,-4,-3,-1,6,NA,NA,NA
-1,-3,-4,-5,0,-4,-1,-1,0,3,2,-4,2,3,-4,-1,0,2,3,NA,NA
-4,-10,-11,-12,5,-12,-11,-7,-3,11,6,-13,1,7,-5,-5,-1,4,2,12,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,53,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,81,73,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,11,58,30,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,49,96,68,62,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,74,79,94,36,74,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,17,64,36,94,68,43,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,42,89,61,69,93,68,75,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,4,51,23,93,55,29,87,62,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,6,52,25,95,57,31,89,64,98,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,78,75,98,33,71,96,39,64,26,27,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,2,49,21,91,53,27,85,60,98,96,24,100,NA,NA,NA,NA,NA,NA,NA,NA
87,0,47,19,89,51,26,83,58,96,94,22,98,100,NA,NA,NA,NA,NA,NA,NA
89,24,71,44,86,76,50,93,83,79,81,46,78,76,100,NA,NA,NA,NA,NA,NA
94,19,66,39,91,71,45,98,78,84,86,41,83,81,95,100,NA,NA,NA,NA,NA
98,16,63,35,95,67,41,99,74,88,90,38,86,84,91,96,100,NA,NA,NA,NA
98,11,58,31,99,63,37,94,69,93,94,33,91,89,87,92,96,100,NA,NA,NA
94,19,66,38,92,70,44,98,77,85,87,41,83,81,94,99,97,93,100,NA,NA
94,7,54,26,96,58,33,90,65,97,99,29,95,93,83,88,91,96,88,100,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,-1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-1,0,-2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,1,-1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3,-1,0,0,-2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,-1,0,-2,0,0,-2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,-1,0,0,-1,-1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-2,-1,-4,0,0,-4,-2,-1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-1,-1,-3,0,0,-3,-1,-1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,2,0,-1,-2,0,-1,-1,0,-2,-2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,-1,1,1,-1,0,0,2,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA
0,-2,-1,-4,0,0,-4,-2,0,0,1,-2,2,4,NA,NA,NA,NA,NA,NA,NA
0,0,0,-1,-1,0,-1,0,0,0,0,0,1,0,4,NA,NA,NA,NA,NA,NA
0,-1,1,-1,0,0,-2,0,-1,-1,-1,0,0,-2,0,4,NA,NA,NA,NA,NA
0,0,1,-1,0,1,-1,0,-1,0,0,0,0,-2,0,1,4,NA,NA,NA,NA
0,0,-1,-3,0,0,-2,-2,0,0,1,-2,2,2,0,-1,-1,4,NA,NA,NA
0,-1,0,-3,0,1,-4,-2,0,0,0,-2,0,1,-1,-1,-1,1,4,NA,NA
1,-2,-1,-3,0,-1,-4,-2,-1,2,1,-3,1,0,0,-1,0,0,0,4,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1,-1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,2,3,1,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-1,1,-1,3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,-1,0,-2,2,-2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,1,0,-1,3,2,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0,-1,0,3,0,-1,1,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,2,-1,1,3,-1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,2,1,1,2,0,3,2,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,1,-1,-2,1,1,1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,2,2,2,1,1,3,2,1,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA
2,1,2,-1,2,3,-1,1,1,0,1,1,2,-2,NA,NA,NA,NA,NA,NA,NA
1,2,2,0,2,1,0,2,2,3,3,1,3,4,-3,NA,NA,NA,NA,NA,NA
-1,0,0,-1,1,0,-2,0,0,1,1,0,1,0,1,0,NA,NA,NA,NA,NA
0,1,1,0,1,2,0,2,1,1,1,1,1,0,1,0,-1,NA,NA,NA,NA
3,3,3,1,2,2,1,0,2,3,3,1,3,-1,4,2,1,-7,NA,NA,NA
2,1,2,0,2,2,-2,1,-2,1,1,0,1,0,2,1,1,-1,-3,NA,NA
1,1,2,0,1,1,-2,1,2,-1,0,-1,0,1,2,1,0,3,1,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.17,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.28,1.03,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.31,1.18,1.08,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.41,1.21,1.36,1.44,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.31,1.1,1.2,1.25,1.49,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.34,1.15,1.21,1.31,1.43,1.26,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.11,0.99,0.96,1.02,1.36,1.11,1.06,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.17,1.06,1.13,1.05,1.5,1.22,1.23,1.1,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.08,0.91,0.89,0.93,1.24,1.02,0.96,0.79,0.86,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.19,1.02,0.98,1,1.41,1.01,1.01,0.88,1.08,0.99,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.29,1.11,1.14,1.18,1.31,1.21,1.22,1.05,1.1,0.94,1.07,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2,0.97,1.01,0.94,1.36,1.1,1.02,0.81,1.08,1.01,1.08,0.99,1.04,NA,NA,NA,NA,NA,NA,NA,NA
0.94,0.74,0.83,0.79,1.16,0.88,0.91,0.68,0.94,0.74,0.9,0.78,0.91,0.82,NA,NA,NA,NA,NA,NA,NA
0.94,0.69,0.74,0.84,1.3,0.91,0.96,0.92,0.8,0.67,0.75,0.67,0.59,0.69,0.75,NA,NA,NA,NA,NA,NA
1.17,0.9,1.01,0.97,1.33,1.09,1.02,0.94,1.03,0.89,1.01,0.98,0.59,0.78,0.79,0.93,NA,NA,NA,NA,NA
1.06,0.88,0.93,1.01,1.18,1.02,0.94,0.86,0.95,NA,0.9,0.88,0.96,0.72,0.8,0.87,0.85,NA,NA,NA,NA
0.9,0.63,0.88,0.87,0.78,0.95,0.86,0.58,0.92,0.53,0.72,0.74,0.75,0.66,0.4,0.69,0.74,0.91,NA,NA,NA
0.86,0.75,0.83,0.73,1,0.85,0.76,0.58,0.81,0.68,0.79,0.79,0.86,0.71,0.54,0.63,0.65,0.66,0.8,NA,NA
1.09,0.98,0.96,1.01,1.33,1.06,1.04,0.95,1.01,0.83,0.88,0.99,1.02,0.76,0.77,0.93,0.84,0.6,0.67,0.83,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.71,0.88,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.56,0.63,0.69,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.75,0.84,0.72,0.67,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.68,0.83,0.71,0.64,0.65,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.63,0.82,0.74,0.58,0.69,0.73,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.83,0.84,0.71,0.61,0.8,0.78,0.87,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.79,0.92,0.78,0.68,0.69,0.79,0.78,0.71,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.11,1.23,1.12,1.06,0.96,1.1,1.15,1.25,1.24,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.97,1.05,0.97,0.96,0.84,1.07,1.12,1.09,1.07,1.21,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.65,0.84,0.72,0.64,0.79,0.75,0.78,0.76,0.82,1.11,0.99,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.97,1.14,0.92,0.93,0.97,0.97,0.96,1.18,0.96,1.16,1.06,1.03,1.05,NA,NA,NA,NA,NA,NA,NA,NA
1.16,1.26,1.11,1.17,1.04,1.07,1.17,1.3,1.05,1.54,1.27,1.11,1.21,1.33,NA,NA,NA,NA,NA,NA,NA
0.77,1.03,0.91,0.75,0.67,0.83,0.75,0.75,0.83,1.3,1.21,0.92,1.34,1.07,0.82,NA,NA,NA,NA,NA,NA
0.8,0.99,0.84,0.77,0.81,0.85,0.92,0.91,0.85,1.24,1.09,0.89,1.15,1.28,0.87,0.96,NA,NA,NA,NA,NA
0.97,1.08,0.99,0.88,0.93,1.02,1.11,1.03,0.91,1.27,1.18,1.09,1.11,1.32,0.93,1.1,1.16,NA,NA,NA,NA
1.18,1.33,0.95,1.04,1.47,1.17,1.33,1.28,1.18,1.71,1.37,1.11,1.35,1.31,1.09,1.34,1.42,1.22,NA,NA,NA
1.23,1.25,1.08,1.12,1.22,1.11,1.31,1.27,1.23,1.51,1.41,1.18,1.23,1.34,1.29,1.41,1.46,1.29,1.31,NA,NA
1.05,1.08,1.05,0.99,0.91,1.03,1.08,1.09,1.13,1.42,1.35,1.06,1.22,1.51,1.13,1.21,1.27,1.63,1.6,1.41,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.02,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95,1.19,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.23,1.41,1.52,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.49,0.82,0.7,0.6,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.92,1.13,1.13,1.17,0.51,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.96,1.02,1.04,1.17,0.57,0.96,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.11,1.41,1.8,1.88,0.51,1.22,1.15,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.04,1.02,1.18,1.63,0.39,0.92,0.91,1.4,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.51,0.69,1,1.04,0.43,0.7,0.74,0.98,0.81,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.57,0.82,1.13,1.09,0.28,0.8,0.69,1.1,0.62,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.06,1.08,1.3,1.38,0.68,1.02,0.93,1.43,1.15,0.91,0.84,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.53,0.74,1.17,1.34,0.1,0.79,1.02,1.07,0.88,0.59,0.63,0.97,0.77,NA,NA,NA,NA,NA,NA,NA,NA
0.79,1.09,1.19,1.17,0.46,1.16,0.85,1.16,1.05,0.42,0.63,1.33,0.74,0.83,NA,NA,NA,NA,NA,NA,NA
1.69,1.76,1.91,2.04,0.96,1.63,1.71,1.8,1.96,1.18,1.19,2.08,1.28,1.66,2.13,NA,NA,NA,NA,NA,NA
1.04,1.29,1.35,1.63,0.55,1.12,1.13,1.37,1.29,0.74,0.74,1.32,0.79,0.94,1.87,1.29,NA,NA,NA,NA,NA
0.92,1.13,1.23,1.27,0.68,0.89,0.89,1.3,1.33,0.79,0.84,1.12,0.83,0.97,1.71,1.11,1.08,NA,NA,NA,NA
0.86,1.22,1.46,1.24,0.47,0.73,0.61,1.46,0.78,0.56,0.88,1.44,0.83,1.19,2.39,1.01,0.69,0.78,NA,NA,NA
0.84,1.1,1.27,1.46,0.48,1.14,0.91,1.51,0.97,0.65,0.57,1.13,0.84,0.99,1.54,1.03,0.85,1.22,0.83,NA,NA
0.65,0.86,0.99,0.99,0.32,0.77,0.71,0.9,0.66,0.45,0.49,0.89,0.44,0.44,1.32,0.7,0.78,0.57,0.48,0.63,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.8,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.1,17.1,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.2,18.2,21.4,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.5,14.4,14.7,14,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.2,19.6,18.6,22.2,13.8,96.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.1,18.7,20,22.8,12.2,20.4,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.9,16.1,18.1,18.7,15,16.3,19.3,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.5,13.7,18.9,17.2,13.5,21.2,15.7,12.2,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.2,14.3,14.8,13.7,20.9,15.8,14.9,14.7,12.4,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.6,12.2,11.7,12.5,15.5,13.3,11.4,11.5,9.07,21,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.1,21.9,17.7,18.2,9.83,22,19.2,15.6,15.5,14.2,12.1,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.2,15.5,13.7,15.5,19.8,17.8,15.2,15,11.4,20.9,22.4,15.4,25.9,NA,NA,NA,NA,NA,NA,NA,NA
11.9,10.1,11.4,9.04,13.5,11.5,9.24,9.84,10.7,18.4,20.6,9.68,20.2,27.1,NA,NA,NA,NA,NA,NA,NA
17.7,15.7,14.6,19.4,5.43,18,19.1,17,11.7,9.35,7.28,16.8,11.6,3.14,32.2,NA,NA,NA,NA,NA,NA
20.4,17.5,20.9,19.1,17.7,17.6,17.7,20.2,13.8,14.6,12.2,16.6,14.7,9.65,17.9,25.4,NA,NA,NA,NA,NA
18.1,20.6,20.2,19,16.2,17.4,18.8,18.2,14.8,17.5,14.3,17.6,16.9,12.8,14.9,19.5,26.1,NA,NA,NA,NA
10.1,9.94,7.74,9.08,9.56,16.6,15.3,7.2,0,10.4,14.7,7.79,18.5,19.3,9.85,9.7,17.2,33.8,NA,NA,NA
15.3,13.8,20.1,14.9,17.3,14.6,12.7,13.7,19.4,17.6,17.9,14.7,20,22.6,6.99,14.4,17.7,19.5,29.2,NA,NA
16.7,14.4,14.8,15.1,21.4,15.2,15.1,14.5,12.9,22.2,18.9,13.5,19.1,17.2,11.1,15.1,17.9,11.6,16.5,25,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.6,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.9,5.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.9,4.9,7.4,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.7,3,3.4,2,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6.7,5.9,6.1,2.8,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.2,5.6,6.1,7.9,2.2,6.9,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.7,4.2,5.6,5.3,3.2,4.2,4.4,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.4,5.8,6.4,5.6,3.9,6.4,5.6,3.8,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.4,2.8,2.4,1.4,4.1,3.3,2.5,0.7,3,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,2.2,1.2,3.7,3.6,2.4,0.8,3.3,8,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.8,7.9,6,5.7,2.4,6.7,6.4,4.1,5.8,3.1,3.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.5,3.5,3,2.2,4.3,4.2,3.2,1.7,3.9,7.7,8,3.8,9.5,NA,NA,NA,NA,NA,NA,NA,NA
2.9,2,2.1,0.7,4.4,2.6,1.3,0,5.1,6.2,7.2,1.9,6.8,12.2,NA,NA,NA,NA,NA,NA,NA
5.5,4.3,4.3,4.5,2.1,5,4.7,3.6,4.1,2.6,2.9,4.6,2.8,1.4,12.8,NA,NA,NA,NA,NA,NA
6.3,5,6.1,5.7,5.3,5.4,5.4,5.6,5,3.4,3.1,5.3,3.8,2.4,5.6,7.4,NA,NA,NA,NA,NA
5.8,5,5.7,5.2,4.7,5.2,5.1,4.1,4.9,4.6,3.9,5.3,4.6,3,5.3,6.7,7.7,NA,NA,NA,NA
1.6,3.6,1.6,0,4.2,2.5,0.9,1.2,4.4,3.4,4.5,1.7,4.2,8.8,0.2,1.9,1.7,19.4,NA,NA,NA
3,3.4,3.8,2.4,4.7,3.5,2.5,1.2,7.4,4.5,5.2,3.1,5,10.3,2.1,3.3,3.3,9.3,13,NA,NA
5.3,3.2,3,2.3,5.2,3.7,3.3,1.9,3.2,8.3,7,3.5,6.8,5.3,3.4,4.2,5.2,2.6,4.1,8.6,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.441,0.03,0.02,0.033,0,0.029,0.045,0.064,0.011,0.021,0.043,0.032,0.01,0.015,0.029,0.069,0.041,0.003,0.009,0.055,NA
0.034,0.519,0.026,0.012,0.001,0.047,0.033,0.022,0.014,0.02,0.029,0.134,0.007,0.005,0.019,0.041,0.013,0.004,0.015,0.004,NA
0.029,0.036,0.396,0.097,0.001,0.034,0.046,0.051,0.015,0.014,0.021,0.053,0.006,0.008,0.009,0.088,0.054,0.002,0.017,0.025,NA
